@relation 'SeeClickFix-weka.filters.unsupervised.attribute.Reorder-R10,9,11,2,3,4,5,8,6,7-weka.filters.unsupervised.attribute.Remove-R6,7-weka.filters.unsupervised.attribute.Add-NdaysUntilLastIssue-Cfirst-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Add-TNOM-Ncity-LOakland,Chicago,NH,Richmond-C6-weka.filters.unsupervised.attribute.Add-NdistanceFromCenter-C7-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3,7,8,10,11,12,13,14,15,16,17,18,19,20,22,24,26,27,28,29,31,32,34,35,36,37,38,39,42,43,45,46,47,48,49,52-weka.filters.unsupervised.instance.Resample-S1-Z10.0-no-replacement-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Resample-S1-Z10.0-no-replacement'

@attribute daysUntilLastIssue numeric
@attribute source=city_initiated numeric
@attribute source=android numeric
@attribute source=remote_api_created numeric
@attribute source=new_map_widget numeric
@attribute source=iphone numeric
@attribute tag_type=tree numeric
@attribute tag_type=street_light numeric
@attribute tag_type=graffiti numeric
@attribute tag_type=pothole numeric
@attribute tag_type=signs numeric
@attribute tag_type=overgrowth numeric
@attribute tag_type=traffic numeric
@attribute tag_type=trash numeric
@attribute tag_type=blighted_property numeric
@attribute tag_type=sidewalk numeric
@attribute latitude numeric
@attribute longitude numeric
@attribute city=Oakland numeric
@attribute city=Chicago numeric
@attribute city=NH numeric
@attribute city=Richmond numeric
@attribute distanceFromCenter numeric
@attribute num_views numeric
@attribute num_votes numeric
@attribute num_comments numeric

@data
320,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.924628,-87.715016,0,1,0,0,0.279247,4,1,0
277,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.691616,-87.628226,0,1,0,0,0.711686,3,1,0
328,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.770996,-87.731096,0,1,0,0,0.50207,3,1,0
467,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.488541,-77.441474,0,0,0,1,0.250754,15,2,0
372,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37.521231,-77.416073,0,0,0,1,0.140607,5,2,0
328,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.924628,-87.715016,0,1,0,0,0.279247,2,1,0
263,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.96426,-87.669324,0,1,0,0,0.317863,0,1,0
294,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.924523,-87.723582,0,1,0,0,0.29915,0,1,0
311,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.8136,-87.695595,0,1,0,0,0.316324,2,1,0
314,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.823157,-87.671431,0,1,0,0,0.251491,0,1,0
319,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.806375,-87.716835,0,1,0,0,0.373275,0,1,0
418,?,?,?,?,?,0,0,0,0,0,0,0,0,0,1,37.559738,-77.467155,0,0,0,1,0.09496,22,2,0
511,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.585693,-77.527294,0,0,0,1,0.292119,14,2,0
295,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37.522419,-77.454524,0,0,0,1,0.136867,0,2,0
569,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37.52888,-77.410992,0,0,0,1,0.123145,12,2,0
261,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,37.822028,-122.286428,1,0,0,0,0.045068,6,6,0
273,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.911115,-87.638592,0,1,0,0,0.104567,0,1,0
363,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.695171,-87.687415,0,1,0,0,0.716226,0,1,0
334,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.938003,-87.659796,0,1,0,0,0.217578,0,1,0
320,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.808061,-87.708606,0,1,0,0,0.354156,0,1,0
308,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.517307,-77.39172,0,0,0,1,0.192079,15,2,0
448,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.495345,-77.501854,0,0,0,1,0.298278,7,2,0
301,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.909469,-87.660359,0,1,0,0,0.127081,0,1,0
275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,37.840775,-122.269086,1,0,0,0,0.07288,19,2,0
329,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.926823,-87.760174,0,1,0,0,0.392934,0,1,0
294,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.929442,-87.712229,0,1,0,0,0.283151,0,1,0
593,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.807428,-122.295338,1,0,0,0,0.087433,63,5,0
365,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37.814976,-122.290013,1,0,0,0,0.060028,21,3,0
277,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,41.799076,-87.683769,0,1,0,0,0.346646,10,2,1
599,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.551162,-77.577148,0,0,0,1,0.41755,11,2,0
294,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.699147,-87.674234,0,1,0,0,0.694547,0,1,0
355,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.508763,-77.443438,0,0,0,1,0.176791,4,2,0
319,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.951912,-87.814244,0,1,0,0,0.567463,0,1,0
395,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.771877,-122.208223,1,0,0,0,0.259369,69,4,1
293,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.909989,-87.717125,0,1,0,0,0.259233,0,1,0
407,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.502028,-77.440131,0,0,0,1,0.200609,33,2,0
266,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.743812,-87.614747,0,1,0,0,0.519935,1,1,0
277,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.706959,-87.697281,0,1,0,0,0.680608,1,1,0
438,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.577243,-77.448285,0,0,0,1,0.087615,13,2,0
516,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,37.74806,-122.166816,1,0,0,0,0.408304,2,1,0
280,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.844638,-87.698785,0,1,0,0,0.238383,3,1,0
314,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.875177,-87.666626,0,1,0,0,0.105555,0,1,0
556,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,37.813466,-122.29768,1,0,0,0,0.082981,46,11,2
319,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.717798,-87.531634,0,1,0,0,0.672145,5,1,0
270,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.888943,-87.755554,0,1,0,0,0.346746,0,1,0
284,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.7036,-87.650028,0,1,0,0,0.669518,0,1,0
466,?,?,?,?,?,0,0,0,1,0,0,0,0,0,0,37.797053,-122.275893,1,0,0,0,0.090516,55,3,0
379,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,37.537848,-77.417855,0,0,0,1,0.084401,66,2,0
329,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.800252,-87.589075,0,1,0,0,0.329115,58,1,0
461,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,37.518737,-77.456362,0,0,0,1,0.151527,13,2,0
320,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.753979,-87.554501,0,1,0,0,0.52393,2,1,0
623,?,?,?,?,?,0,0,0,1,0,0,0,0,0,0,37.464328,-77.468209,0,0,0,1,0.353419,42,2,2
282,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.974336,-87.724563,0,1,0,0,0.425337,0,1,0
418,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37.482252,-77.504227,0,0,0,1,0.340498,8,2,0
273,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.893626,-87.716261,0,1,0,0,0.240626,0,1,0
491,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37.786157,-122.240716,1,0,0,0,0.157322,79,4,2
311,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.814832,-87.742154,0,1,0,0,0.40091,0,1,0
277,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.805151,-87.723505,0,1,0,0,0.388735,2,1,0
490,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,37.518567,-77.48057,0,0,0,1,0.192499,60,5,0
490,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,37.508073,-77.465991,0,0,0,1,0.199423,9,2,0
409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.308933,-72.933754,0,0,1,0,0.027482,137,4,1
279,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.938748,-87.753054,0,1,0,0,0.395948,2,1,0
402,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.538421,-77.535306,0,0,0,1,0.301373,9,2,0
326,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.927289,-87.805149,0,1,0,0,0.509294,4,1,0
320,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.659222,-87.54471,0,1,0,0,0.86458,2,1,0
272,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.7724,-87.588734,0,1,0,0,0.427777,0,1,0
293,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.921876,-87.69568,0,1,0,0,0.229865,0,1,0
275,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.947032,-87.747114,0,1,0,0,0.399258,3,1,0
384,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,41.327034,-72.927352,0,0,1,0,0.044824,0,1,0
286,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.832166,-87.67475,0,1,0,0,0.227088,1,1,0
308,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.808874,-87.712419,0,1,0,0,0.35836,0,1,0
529,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,37.839313,-122.281131,1,0,0,0,0.073394,118,5,8
328,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.905156,-87.634524,0,1,0,0,0.080749,1,1,0
324,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.916913,-87.725836,0,1,0,0,0.291527,1,1,0
330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.838712,-122.260063,1,0,0,0,0.072554,20,3,1
293,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.797805,-87.720839,0,1,0,0,0.404918,0,1,0
369,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.813869,-122.253349,1,0,0,0,0.058537,17,1,0
327,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41.311812,-72.929177,0,0,1,0,0.012094,18,2,0
262,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.896596,-87.634203,0,1,0,0,0.049408,1,1,0
290,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.985861,-87.653624,0,1,0,0,0.384465,2,1,0
268,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.787179,-122.238958,1,0,0,0,0.157236,2,1,0
300,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.706476,-87.675536,0,1,0,0,0.668487,0,1,0
328,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.532862,-77.418523,0,0,0,1,0.098779,16,3,0
273,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.844838,-87.685447,0,1,0,0,0.209778,0,1,0
281,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.718646,-87.594044,0,1,0,0,0.619541,2,1,0
315,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.884408,-87.707186,0,1,0,0,0.212746,0,1,0
341,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,37.848198,-122.203781,1,0,0,0,0.220988,0,1,0
285,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.802209,-87.707485,0,1,0,0,0.369754,0,1,0
307,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.939752,-87.746891,0,1,0,0,0.383492,0,1,0
426,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.576728,-77.513385,0,0,0,1,0.242254,6,2,0
326,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.714333,-87.623558,0,1,0,0,0.627727,1,1,0
500,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.575257,-77.421882,0,0,0,1,0.081341,12,2,0
383,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.568733,-77.42503,0,0,0,1,0.055801,7,2,0
264,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.838267,-87.719504,0,1,0,0,0.298618,0,1,0
531,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.477183,-77.501002,0,0,0,1,0.35044,18,2,0
511,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.551363,-77.559116,0,0,0,1,0.364584,10,2,0
293,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.771959,-87.683444,0,1,0,0,0.43932,0,1,0
327,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.744752,-87.544268,0,1,0,0,0.566703,0,1,0
478,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.589526,-77.451433,0,0,0,1,0.133089,84,3,0
322,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.699382,-87.613555,0,1,0,0,0.684411,3,1,0
328,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.677609,-87.628652,0,1,0,0,0.763594,2,1,0
277,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.716845,-87.635816,0,1,0,0,0.618358,0,1,0
278,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.698815,-87.704796,0,1,0,0,0.715413,2,1,0
329,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.953003,-87.667472,0,1,0,0,0.277054,1,1,0
301,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,42.011563,-87.66587,0,1,0,0,0.484363,0,1,0
377,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.517345,-77.509173,0,0,0,1,0.260444,13,2,0
511,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.479275,-77.453266,0,0,0,1,0.289342,35,2,0
269,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.773098,-87.608217,0,1,0,0,0.414087,2,1,0
337,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.534821,-77.407685,0,0,0,1,0.11268,9,2,0
326,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.714875,-87.564605,0,1,0,0,0.65111,3,1,0
314,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.910473,-87.677586,0,1,0,0,0.164534,0,1,0
259,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.771842,-87.661579,0,1,0,0,0.423335,0,1,0
269,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.849616,-87.710062,0,1,0,0,0.254174,0,1,0
268,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.75516,-87.67206,0,1,0,0,0.490047,0,1,0
332,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.678821,-87.617843,0,1,0,0,0.759847,0,1,0
286,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.709265,-87.669863,0,1,0,0,0.655526,0,1,0
259,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.800196,-87.733162,0,1,0,0,0.420247,0,1,0
556,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37.844017,-122.251611,1,0,0,0,0.102049,78,3,1
311,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.894182,-87.716277,0,1,0,0,0.240994,2,1,0
341,?,?,?,?,?,0,0,0,1,0,0,0,0,0,0,37.520387,-77.415856,0,0,0,1,0.143731,7,2,0
284,?,?,?,?,?,0,0,0,1,0,0,0,0,0,0,37.542562,-77.411655,0,0,0,1,0.085227,7,2,0
493,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37.507134,-77.472159,0,0,0,1,0.21126,11,2,0
294,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.921555,-87.668625,0,1,0,0,0.176255,0,1,0
317,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.71596,-87.593373,0,1,0,0,0.629666,1,1,0
285,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.776998,-87.711961,0,1,0,0,0.455301,1,1,0
318,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.758822,-87.581042,0,1,0,0,0.482005,4,1,0
509,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,37.477548,-77.483559,0,0,0,1,0.323732,13,2,0
530,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.571772,-77.428915,0,0,0,1,0.061257,13,2,0
319,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.855193,-87.658799,0,1,0,0,0.131827,0,1,0
297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.308254,-72.926949,0,0,1,0,0.024986,938,22,20
276,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.744286,-87.704676,0,1,0,0,0.556024,0,1,0
544,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.55731,-77.471464,0,0,0,1,0.106721,11,2,0
386,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.50816,-77.438402,0,0,0,1,0.177605,10,2,0
305,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.948124,-87.678588,0,1,0,0,0.273947,0,1,0
285,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,41.313533,-72.874733,0,0,1,0,0.148347,22,4,0
264,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.794221,-87.772116,0,1,0,0,0.513422,0,1,0
402,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37.515891,-77.473508,0,0,0,1,0.186549,38,2,0
299,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.932216,-87.683963,0,1,0,0,0.233496,0,1,0
483,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,37.518919,-77.408318,0,0,0,1,0.158533,31,2,0
284,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37.815949,-122.262481,1,0,0,0,0.03175,16,1,0
271,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.992891,-87.711775,0,1,0,0,0.463408,0,1,0
301,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.671654,-87.640502,0,1,0,0,0.786183,0,1,0
301,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.839864,-87.646322,0,1,0,0,0.168256,0,1,0
277,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,37.776347,-122.226505,1,0,0,0,0.211294,0,1,0
273,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,41.26404,-72.891428,0,0,1,0,0.214413,3,2,0
286,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.764741,-87.611611,0,1,0,0,0.443578,1,1,0
281,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.778819,-87.687294,0,1,0,0,0.419339,3,1,0
495,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,37.801534,-122.264056,1,0,0,0,0.075644,0,1,0
271,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.833661,-87.67047,0,1,0,0,0.21613,0,1,0
313,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.767391,-122.220169,1,0,0,0,0.248937,20,1,0
270,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.787316,-87.688741,0,1,0,0,0.391975,1,1,0
414,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.569991,-77.447959,0,0,0,1,0.063994,7,2,0
304,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.97354,-87.742286,0,1,0,0,0.454739,3,1,0
311,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.902352,-87.745978,0,1,0,0,0.327178,1,1,0
299,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.536513,-77.521556,0,0,0,1,0.263919,7,2,0
275,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.732965,-87.60711,0,1,0,0,0.562007,3,1,0
294,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.924057,-87.760069,0,1,0,0,0.388609,0,1,0
322,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.830501,-87.665568,0,1,0,0,0.219896,0,1,0
544,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.517285,-77.523406,0,0,0,1,0.296378,16,2,0
559,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.554486,-77.52936,0,0,0,1,0.276792,10,2,0
313,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.909841,-87.639766,0,1,0,0,0.100779,2,1,0
337,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,41.323114,-72.97063,0,0,1,0,0.122506,5,2,0
291,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.685346,-87.620804,0,1,0,0,0.735356,0,1,0
319,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.814198,-122.288048,1,0,0,0,0.056028,5,1,0
321,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.929479,-87.764171,0,1,0,0,0.407033,0,1,0
304,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.909546,-87.676155,0,1,0,0,0.159313,0,1,0
287,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.710698,-87.632985,0,1,0,0,0.640989,0,1,0
391,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.771766,-122.209146,1,0,0,0,0.25775,33,2,0
492,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,37.569703,-77.434377,0,0,0,1,0.050812,68,3,1
438,?,?,?,?,?,0,0,0,0,0,0,0,0,0,1,37.559706,-77.468138,0,0,0,1,0.097802,7,3,0
314,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.985483,-87.658073,0,1,0,0,0.385351,2,1,0
309,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,41.316984,-72.89476,0,0,1,0,0.092804,42,1,0
322,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.93824,-87.749319,0,1,0,0,0.386171,0,1,0
326,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,41.92774,-87.672816,0,1,0,0,0.201564,30,3,0
323,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.783176,-87.722887,0,1,0,0,0.451966,68,1,0
539,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,37.465224,-77.490194,0,0,0,1,0.373351,12,3,0
325,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.71596,-87.593373,0,1,0,0,0.629666,3,1,0
495,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,37.822714,-122.285213,1,0,0,0,0.041791,38,5,0
318,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.915375,-87.723187,0,1,0,0,0.282503,2,1,0
266,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.685438,-87.634708,0,1,0,0,0.734676,3,1,0
313,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.505031,-77.481829,0,0,0,1,0.233458,1,2,0
272,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.765184,-87.722422,0,1,0,0,0.507679,0,1,0
535,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.571682,-77.423469,0,0,0,1,0.067519,26,2,0
613,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37.571118,-77.523775,0,0,0,1,0.266251,15,2,0
362,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,41.312609,-72.935496,0,0,1,0,0.022637,7,2,0
598,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.572284,-77.434173,0,0,0,1,0.060396,27,2,0
292,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.830617,-87.679345,0,1,0,0,0.238915,0,1,0
312,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.810199,-122.259421,1,0,0,0,0.053095,0,1,0
330,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.889756,-87.676875,0,1,0,0,0.131065,0,1,0
300,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.804248,-87.720283,0,1,0,0,0.38544,0,1,0
467,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,37.552039,-77.47109,0,0,0,1,0.106537,10,2,0
318,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.856965,-87.730234,0,1,0,0,0.293514,0,1,0
306,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.320959,-72.949325,0,0,1,0,0.063442,9,2,0
286,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.750911,-87.627035,0,1,0,0,0.491963,1,1,0
271,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37.498574,-77.486732,0,0,0,1,0.261308,14,2,0
292,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.893244,-87.754317,0,1,0,0,0.34461,0,1,0
280,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,37.513138,-77.467705,0,0,0,1,0.18544,4,2,0
330,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.736021,-87.64249,0,1,0,0,0.54815,0,1,0
288,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.913979,-87.683034,0,1,0,0,0.184365,1,1,0
293,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.795377,-87.701157,0,1,0,0,0.381423,0,1,0
318,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.808871,-87.704005,0,1,0,0,0.344103,0,1,0
299,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.714469,-87.618825,0,1,0,0,0.627736,0,1,0
291,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.685346,-87.620804,0,1,0,0,0.735356,0,1,0
345,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.83341,-122.266313,1,0,0,0,0.047442,22,2,0
308,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.889289,-87.765167,0,1,0,0,0.373301,1,1,0
328,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.762081,-87.604232,0,1,0,0,0.456118,0,1,0
259,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.962978,-87.711342,0,1,0,0,0.369754,2,1,0
321,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.852567,-87.69056,0,1,0,0,0.202732,0,1,0
286,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,41.919436,-87.756013,0,1,0,0,0.371869,0,1,0
368,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.813658,-122.294054,1,0,0,0,0.072829,36,3,0
514,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37.847968,-122.263992,1,0,0,0,0.101449,51,2,0
353,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,37.539551,-77.463954,0,0,0,1,0.104263,36,2,0
